artist,country,city,latitude,longitude,address,state,state_pop
Engineers,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Brand X,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Art Brut,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Gorerotted,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
BBM,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
999,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Abhorrent Decimation,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Colosseum II,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Morgan,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Woo,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Crystal Fighters,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
One Direction,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Jessie J,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Current 93,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Archive,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
High Vis,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Lowen,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Orange Goblin,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Death In Vegas,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Zulu Winter,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Down I Go,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Cock Sparrer,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Purson,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Arzachel,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
"Apologies, I Have None",United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Last Witness,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Dry The River,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Tytan,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Qrixkuor,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
The Rakes,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
LUMP,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Dif Juz,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Skunk Anansie,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
T. Rex,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
X-Ray Spex,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Puppy,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Rain Tree Crow,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
IAMX,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Rudimentary Peni,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Richard Henshall,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Fairport Convention,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
The The,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Momentum,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Bark Psychosis,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Squackett,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Public Service Broadcasting,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
The House of Love,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Whitesnake,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Devil Sold His Soul,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Dark Star,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Atvm,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Grand National,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Egg,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Bear's Den,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
All Saints,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Trees,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Jungle,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Grinderman,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
The Slits,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Daniel Bedingfield,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Wolf Alice,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
America,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Fightstar,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Free,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Khan,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Scouting for Girls,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Catapilla,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
All About Eve,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Sunhouse,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Vanishing Twin,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Django Django,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
The Meteors,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Son of Dork,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Mojave 3,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Guillemots,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Arcadia,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
The Rolling Stones,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Miranda Sex Garden,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
David Bowie,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Sleeper,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Moonshake,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
The Outfield,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Patrick Wolf,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Stereolab,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Daughter,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Elephant Tree,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Hot Chip,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
King Charles,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Fleetwood Mac,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Savoy Brown,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Flotation Toy Warning,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
The History Of Apple Pie,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Queen,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Colin Newman,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Adam and the Ants,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Bill Fay,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Pure Love,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Dirty Pretty Things,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
The Creatures,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
The Field Mice,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Gorillaz,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Uriah Heep,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
Girlschool,United Kingdom,London,51.489334,-0.144055,"London, Greater London, England, United Kingdom",London,8855333
