album_id,artist,title,rating,votes,artist_id,master_id,main_release_id,release_country,year,album_length,tracks,release_type,genres,styles,artist_profile
245,The Offspring,Ixnay on the Hombre,3.84,1282,133707.0,71685,402316,US,1997,43.83,16,"['Album', 'Stereo']",['Rock'],"['Pop Rock', 'Punk']","American punk rock band from Garden Grove, California, formed in 1984. Originally called [a=Manic Subsidal], they began performing in 1984, composed of Bryan Holland (vocals, guitar), Greg Kriesel (bass, vocals) and James Frederick Lilja (drums). Changed their name to The Offspring in 1986.

Current members:
Bryan ""Dexter"" Holland : Vocals, guitar
Kevin ""Noodles"" Wasserman : Guitar, vocals
Todd Morse: Bass
Brandon Pertzborn: Drums

Former members:
Gregory ""Greg K"" Kriesel : Bass, vocals (1984–2018)
James Lilja: Drums (1984-1987)
Ron Welty : Drums, vocals (1987-2003)
Adam ""Atom"" Willard: Drums (2003-2007)
Pete Parada: Drums (2007-2021)"
246,Moonspell,The Antidote,3.9,174,93817.0,27880,1571401,Europe,2003,0.0,10,"['LP', 'Album']",['Rock'],['Gothic Metal'],"Portuguese gothic metal band formed in 1989 under the name of [A=Morbid God]. They changed their name in 1992.

Moonspell started out as folk-tinged black metal in their very early era (demos and debut EP), but eventually moved on to a more atmospheric/gothic metal style. 

[b][u]Line-up:[/u][/b]
Fernando Ribeiro - Vocals 
Ricardo Amorim - Guitars
Pedro Paixão - Keyboards, Samples, Programming
Aires Pereira - Bass"
258,AFI,Black Sails in the Sunset,3.96,1147,253322.0,32635,2090156,US,1999,38.25,14,"['LP', 'Album']",['Rock'],"['Hardcore', 'Punk']","Short for ""A Fire Inside"". 

Hardcore/punk-influenced rock band originally from Ukiah, California (Mendocino County), formed in 1991 while the band members were in high school. The original line-up was Davey Havok (Vocals), Markus Stopholese (Guitar), Vic Chalker (Bass), & Adam Carson (Drums). Vick was replaced a short time later by Geoff Kresge. Broke up for a short period in 1993 due to attending different colleges. In 1997 Geoff Kresge left the band and was replaced by Hunter Burgan. Markus Stopholese also left the band and was replaced by Jade Puget."
259,In Flames,Reroute to Remain,3.36,2001,244819.0,28329,1915611,US,2002,51.53,14,['Album'],['Rock'],"['Melodic Death Metal', 'Death Metal']","A metal band from Gothenburg, Sweden, founded in 1990 by guitarist Jesper Strömblad, who left the band in 2010.
They continue with a changing line-up."
263,Shadows Fall,The Art of Balance,3.76,724,252167.0,208063,10846752,US,2002,47.38,11,"['AAC', 'Album']",['Rock'],"['Hardcore', 'Heavy Metal']","Melodic Death Metal/Neo-Thrash/Metalcore band from Boston, Massachusetts.
The band got their name from an underground comic series. 

[b]Active years:[/b]
1996-2015, 2021-present

[b]Line-up:[/b]
Jonathan Donais - Guitar, backing vocals (1996-2015, 2021-present)
Matthew Bachand - Guitar, clean vocals (1996-2015, 2021-present)
Paul Romanko - Bass (1997-2015, 2021-present)
Brian Fair - Lead vocals (1999-2015, 2021-present)
Jason Bittner - Drums (2001-2015, 2021-present)

[b]Former members:[/b]
David Germain - Drums (1996-2000)
Mark Laliberte - Bass (1996-1997)
Damien McPherson - Lead vocals (1996)
Philip Labonte - Lead vocals (1997-1999)
Derek Kerswill - Drums (2000-2001)
"
274,blink-182,Dude Ranch,3.68,2295,80395.0,38017,7842347,US,1997,44.88,16,"['Album', 'Stereo']",['Rock'],"['Pop Rock', 'Punk']","Pop punk band from California, US.
Formed 1992-2005, 2009-present

blink-182 (official capitalization) originally named Blink until the Irish pop band of the [url=http://www.discogs.com/artist/Blink+%282%29]same name[/url] threatened with legal action unless they changed their name. Thus the addition of the ""-182"" in August 1995.

[b]Current Members:[/b]
Mark Hoppus - Bass/Vocals (1992-2005, 2009-present)
Travis Barker - Drums (1998-2005, 2009-present)
Tom DeLonge - Guitar/Vocals (1992-2005, 2009-2015, 2022-present)

[b]Past Members:[/b]
Matt Skiba - Guitar/Vocals (2015-2022)
Scott Raynor - Drums (1992-1998)"
275,The Starting Line,Say It Like You Mean It,3.74,289,355465.0,318755,6033551,Europe,2002,47.47,13,['Album'],['Rock'],"['Pop Punk', 'Punk']","A pop-punk band from Philadelphia, Pennsylvania that formed in 1999"
286,The Clash,London Calling,4.44,2827,29890.0,19382,470912,UK,1979,63.98,19,"['LP', 'Album', 'Stereo']",['Rock'],"['Punk', 'New Wave']","Influential British punk rock group from west and south London, active between 1976 and 1985. Billed as ""The Only Band That Matters."" Adding catchy sloganistic socio-political lyrics to their brand of garage rock 'n' roll, the band soon explored wider musical horizons than most of their contemporaries, incorporating reggae, dub, rockabilly, hip hop and funk influences into their music and a whole lot more.

The US saw the second album ""[m=14959]"" released before the first to coincide with the band's first transatlantic tour in early 1979, and (like in Japan and in Canada) the first LP ""[m=24371]"" was soon repackaged with an updated track list and the addition of a free 7"" ""Groovy Times"" / ""Gates Of The West,"" which wasn't released separately. A year later, they were receiving worldwide acclaim with their classic double album ""[m=19382].""

Their classic lineup (circa 1977–1982) comprised [a=Joe Strummer] (vocals / guitar; born [url=/artist/782160]John Graham Mellor[/url], August 21, 1952, Ankara, Turkey; died December 22, 2002, Broomfield, Somerset, England), [a=Paul Simonon] (bass, vocals; born December 15, 1955, Thornton Heath, South London, England), [a=Mick Jones] (guitar, vocals; born June 26, 1955, Wandsworth, London, England) and [url=/artist/254552]Nicky ""Topper"" Headon[/url] (drums; born May 30, 1955, Bromley, Kent, England).

Starting in 1982, the band went through lineup changes due to infighting, and ultimately disbanded in January 1986. Soon after Strummer's death, on March 10, 2003, the band were inducted into the Rock & Roll Hall of Fame (Performer)."
289,Avenged Sevenfold,Waking The Fallen,3.7,3447,299874.0,331553,22112053,US,2003,0.0,12,['Album'],['Rock'],['Hard Rock'],"Heavy metal / metalcore / hard rock band from Huntington Beach, California, formed in 1999.
Abbreviated as [b]A7X[/b]."
302,Linkin Park,Reanimation,2.93,1249,40029.0,61489,1952498,Europe,2002,64.7,21,"['Album', 'Enhanced']","['Hip Hop', 'Rock']","['Breakbeat', 'Hip Hop', 'Nu Metal']","Alternative rock band from Agoura Hills, California. US.
Formed in 1996 as Xero by Mike Shinoda and Mark Wakefield, with guitarist Brad Delson, bassist Phoenix, drummer Rob Bourdon and DJ Joe Hahn joining shortly after. After Wakefield left in 1998, lead singer Chester Bennington replaced him in 1999, and the band changed name to Hybrid Theory. In 2000 name was changed to Linkin Park.
The band released seven studio albums from 2000 to 2017 with this lineup and went on hiatus in 2017 after Bennington death, releasing anniversary editions of Hybrid Theory and Meteora between 2020 and 2023 and greatest hits' Papercuts in 2024. On September 2024 the band announced their comeback with new singer Emily Armstrong and new drummer Colin Brittain.

[b]Current members:[/b]
Mike Shinoda –  Vocals / rhythm guitar / keys (1996-present)
Brad Delson – Lead guitar / backing vocals (1997-present)
Joe Hahn – Turntables / synthesizers / samples / backing vocals (1997-present)
Dave ""Phoenix"" Farrell – Bass / backing vocals / occasional synths (1997-1999, 2000-present)
Emily Armstrong – Vocals / occasional guitar (2024-present)
Colin Brittain – Drums / guitar / backing vocals (2024-present)

[b]Former members:[/b]
Chester Bennington – Vocals / occasional guitar and percussion (1999-2017; died 2017)
Rob Bourdon – Drums / percussion / backing vocals (1997-2024)"
311,Rx Bandits,Progress,3.76,266,295301.0,303820,1545599,US,2001,52.72,15,['Album'],['Rock'],"['Alternative Rock', 'Prog Rock', 'Hardcore', 'Ska', 'Pop Punk', 'Reggae']","Progressive rock band based in Seal Beach, California, USA. Their music includes elements of reggae, punk, ska, and post-hardcore."
316,DragonForce,Valley Of The Damned,3.37,739,267042.0,106163,880738,UK,2003,51.73,9,['Album'],['Rock'],['Power Metal'],"DragonForce was formerly named DragonHeart. This band was a project for the large part of [a=Demoniac]'s lineup after they split in New Zealand and came to the United Kingdom.
Although based in London, DragonForce is a multinational band who plays a very fast and innovative Speed Metal. ZP Theart comes from South Africa, Herman Li from Hong Kong, Vadim Pruzhanov from Ukraine and only Dave Mackintosh, Sam Totman, and Marc Hudson are English (Sam spent the large part of his life in New Zealand). Frédéric Leclercq is from France, Gee Anzalone is from Italy, and Alicia is from the United States.

Current lineup:
Herman Li
Sam Totman
Gee Anzalone
Marc Hudson
Alicia Vigil

Past Lineup:
Dave Mackintosh
ZP Theart
Matej Setnic
Steve Scott
Steve Williams
Didier Almouzni
Diccon Harper
Vadim Pruzanhov
Adrian Lambert
Frédéric Leclercq


"
379,Rage Against the Machine,The Battle of Los Angeles,3.98,3323,12212.0,7963,395120,US,1999,0.0,12,"['LP', 'Album']",['Rock'],"['Hard Rock', 'Heavy Metal', 'Funk Metal']","Alternative / funk / modern rock band formed in 1991 in Los Angeles, California (often abbreviated as RATM, R.A.T.M. or shortened to Rage). They are noted for their blend of hip hop, heavy metal, punk and funk as well as their revolutionary politics and lyrics. They split up in October 2000 after Zack de la Rocha decided to leave the band for a solo career, the rest of the members of the band joined [a=Audioslave] (formed by [a=Soundgarden]'s frontman [a=Chris Cornell]). After seven years of absence, Rage Against The Machine reunited in 2007 for a number of shows. In 2017, the band members other than Zack de la Rocha formed the supergroup Prophets of Rage with [a=Public Enemy]'s Chuck D and DJ Lord and [a=Cypress Hill]'s B-Real. After the announcement of RATM's return in 2019, Prophets Of Rage was disbanded, although the band's second reunion ended in January 2024."
382,None More Black,File Under Black,3.72,66,295299.0,468762,2166349,US,2003,0.0,14,"['LP', 'Album']",['Rock'],['Punk'],"Melodic punk rock band from New Jersey, USA. Formed in 2000."
384,Deftones,Deftones,3.67,3543,12210.0,46818,381134,US,2003,46.97,18,"['Album', 'Enhanced']",['Rock'],['Alternative Metal'],"Deftones is an American alternative metal band from Sacramento, California, formed in 1988. They have released nine albums to date, with three Platinum (Adrenaline, Around the Fur, White Pony) and one Gold certifications (Deftones). The band consists of [a=Chino Moreno] (lead vocals and guitar), [a=Stephen Carpenter] (guitar), [a=Frank Delgado] (keyboards and turntables), and [a=Abe Cunningham] (drums and percussion). 

Since 2009, [a=Sergio Vega] has been standing in on bass while founding bassist [a=Chi Cheng] remained in a ""partially conscious state"" following a car accident. Chi passed away on April 13, 2013. On March 8, 2022, Sergio announced his departure from the band. "
386,Godsmack,Faceless,3.28,833,251883.0,53671,1064353,US,2003,47.32,12,"['Album', 'Enhanced']",['Rock'],"['Alternative Rock', 'Hard Rock']","Godsmack is an American hard rock band from Lawrence, Massachusetts, formed in 1995. The band comprises founder, frontman and songwriter Sully Erna, guitarist Tony Rombola, bassist Robbie Merrill and drummer Shannon Larkin. Since its formation, Godsmack has released seven studio albums, one EP, four DVDs, and one greatest hits collection.

Godsmack has sold over 10 million albums in the United States with an additional two million worldwide, including over 2 million singles sales worldwide. The band has had two number one albums (Faceless and IV) on the Billboard 200. They have had a record-breaking fifteen top ten mainstream rock singles, a debut album selling over five million copies in just two years and have also been nominated for three Grammy Awards. The band has sold almost 17 million albums, singles, DVD's and compilation CD's, making them one of the most successful modern rock bands.
"
416,The Dillinger Escape Plan,Calculating Infinity,4.19,3157,372801.0,2570,391303,USA & Europe,1999,37.52,11,['Album'],['Rock'],['Mathcore'],"American mathcore band formed in 1997 and based in Morris Plains, New Jersey.

The Dillinger Escape Plan merged new-school hardcore, progressive metal and free-jazz. The band was formed in March 1997 in North New Jersey (USA) by guitarist Benjamin Weinman, bassist Adam Doll, vocalist Dimitri Minakakis and drummer Chris Pennie. The band has gone through multiple lineup changes, with Weinman being the only constant member of the band. In August 2016, they announced that they would be breaking up following the tour cycle of their 6th full-length album ""Dissociation"". Their final show took place at Terminal 5 in New York City on December 29, 2017.

Final Line-up:
Greg Puciato – vocals (2001 – 2017)
Benjamin Weinman – guitars (1997 – 2017)
Kevin Antreassian - rhythm guitar (2015 – 2017)
Liam Wilson – bass (1999 – 2017)
Billy Rymer - drums, percussion (2008 - 2017)

Former Members:
Derek Brantley – guitars (1997)
John Fulton – guitars (1997 – 1999)
Adam Doll – bass (1997 - 1999), electronics (1999 – 2002)
Jeff Wood – bass (live, 1999)
Dimitri Minakakis – vocals (1997 – 2001)
Brian Benoit – guitars (1999 – 2005)
James Love – guitars (live, 2005 – 2006, 2013 – 2015)
Chris Pennie – drums, percussion (1997 – 2007)
Gil Sharone – drums, percussion (2007 – 2008)
Jeff Tuttle – guitars (live, 2006 – 2012)"
417,Motograter,Motograter,3.37,122,333296.0,933211,2176097,US,2003,45.43,22,"['Album', 'Enhanced', 'Stereo']","['Electronic', 'Rock']","['Nu Metal', 'Industrial']","Motograter is a Nu-Metal/Industrial Metal/Groove Metal band from Santa Barbara, California formed in 1995. 

Noted for the invention of the ""Motograter"" instrument, designed with industrial cable and guitar parts."
424,Third Eye Blind,Third Eye Blind,4.29,1418,252693.0,127907,368499,US,1997,57.48,14,['Album'],['Rock'],"['Alternative Rock', 'Grunge']","[a=Stephan Jenkins]: Vocals, Guitar
[a=Alex LeCavalier]: Bass, Vocals
[a=Kryz Reid]: Guitar, Vocals
[a=Brad Hargreaves]: Drums
[a=Colin CreeV]: Keyboard, Guitar, Vocals"
427,Stone Sour,Stone Sour,3.41,926,256140.0,138556,372892,Europe,2002,54.17,14,"['Album', 'Enhanced']",['Rock'],"['Alternative Metal', 'Hard Rock', 'Post-Grunge']","Stone Sour was an American three time Grammy Award-nominated Hard Rock band from Des Moines, Iowa.

[b]Years active:[/b] 1992–1997, 2000–2020

[b]Final line-up:[/b]
Corey Taylor – lead vocals, guitar (1992–1993, 1994–1997, 2000–2020)
Josh Rand – rhythm guitar (1993, 2000–2020), bass (2000–2001)
Roy Mayorga – drums (2006–2020)
Johny Chow – bass, backing vocals (2012–2020)
Christian Martucci – lead guitar, backing vocals (2014–2020)

[b]Former members:[/b]
Denny Harvey – guitar (1992-1993)
Marty Smith – guitar (1992–1993)
Tony S. – bass (1992–1993)
Todd Smith – bass (1993)
Josh Ryling – guitar (1994–1995)
B.J. Harrison – guitar (1994)
Bruce Swink – guitar (1997)
Joel Ekman – drums (1992–1993, 1994–1997, 2000–2006)
Shawn Economaki – guitar (1993), bass (1994–1997, 2000–2012)
Jim Root – lead guitar (1996–1997, 2001–2014)"
