artist,country,city,latitude,longitude,address,state
Robert Plant,United Kingdom,Halesowen,52.37521398170556,-2.045083293299981,"Halesowen Road, Marlbrook, Catshill and North Marlbrook CP, Lydiate Ash, Bromsgrove, Worcestershire, England, B61 0QJ, United Kingdom",England
Wot Gorilla?,United Kingdom,Halifax,53.7229229,-1.8604874,"Halifax, Calderdale, West Yorkshire, England, HX1 1TH, United Kingdom",England
Ed Sheeran,United Kingdom,Halifax,53.7229229,-1.8604874,"Halifax, Calderdale, West Yorkshire, England, HX1 1TH, United Kingdom",England
Vallenfyre,United Kingdom,Halifax,53.7229229,-1.8604874,"Halifax, Calderdale, West Yorkshire, England, HX1 1TH, United Kingdom",England
Paradise Lost,United Kingdom,Halifax,53.7229229,-1.8604874,"Halifax, Calderdale, West Yorkshire, England, HX1 1TH, United Kingdom",England
Westerman,United Kingdom,Hammersmith,51.4920377,-0.2236401,"Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 9YA, United Kingdom",England
Gilgamesh,United Kingdom,Hampstead,51.55653,-0.1783011,"Hampstead, Greater London, England, NW3 1QG, United Kingdom",England
Marianne Faithfull,United Kingdom,Hampstead,51.5566155,-0.1782918,"Hampstead, Hampstead High Street, Vale of Health, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 1QH, United Kingdom",England
Nick Mason,United Kingdom,Hampstead,51.5566155,-0.1782918,"Hampstead, Hampstead High Street, Vale of Health, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 1QH, United Kingdom",England
Brian May,United Kingdom,Hampton Hill,51.4278442,-0.355081,"Hampton Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW12 1LF, United Kingdom",England
Steve Winwood,United Kingdom,Handsworth,52.5135967,-1.9394384,"Handsworth, Birmingham, West Midlands, England, B21 9PR, United Kingdom",England
Morning Parade,United Kingdom,Harlow,51.7685568,0.0949036,"Harlow, Essex, England, United Kingdom",Essex
Acid Reign,United Kingdom,Harrogate,53.9921491,-1.5391039,"Harrogate, North Yorkshire, York and North Yorkshire, England, HG1 1QS, United Kingdom",England
Blood Youth,United Kingdom,Harrogate,53.9921491,-1.5391039,"Harrogate, North Yorkshire, York and North Yorkshire, England, HG1 1QS, United Kingdom",England
Ian Dury,United Kingdom,Harrow,51.59682715,-0.3373046180437286,"London Borough of Harrow, Greater London, England, United Kingdom",Greater London
Kate Nash,United Kingdom,Harrow,51.57148755,-0.3311238454042464,"Harrow School, 5, High Street, Harrow on the Hill, Sudbury Hill, London Borough of Harrow, London, Greater London, England, HA1 3HP, United Kingdom",England
White Spirit,United Kingdom,Hartlepool,54.6857276,-1.2093696,"Hartlepool, Tees Valley, England, TS24 7EQ, United Kingdom",England
Sneaker Pimps,United Kingdom,Hartlepool,54.75028468271086,-1.4311419781965438,"Hartlepool Street North, Thornley, County Durham, North East, England, DH6 3AN, United Kingdom",England
Yellow Days,United Kingdom,Haslemere,51.0876062,-0.7097768,"Haslemere, Waverley, Surrey, England, United Kingdom",Surrey
Richard Wright,United Kingdom,Hatch End,51.6095781,-0.3687836,"Hatch End, Cherry Croft Gardens, Hatch End, London Borough of Harrow, London, Greater London, England, HA5 4JU, United Kingdom",England
Babe Ruth,United Kingdom,Hatfield,51.7634675,-0.2258741,"Hatfield, Welwyn Hatfield, Hertfordshire, England, United Kingdom",Hertfordshire
Colin Blunstone,United Kingdom,Hatfield,51.7634675,-0.2258741,"Hatfield, Welwyn Hatfield, Hertfordshire, England, United Kingdom",Hertfordshire
Neon Neon,United Kingdom,Haverfordwest,51.8021275,-4.9684249,"Haverfordwest, Pembrokeshire, Cymru / Wales, United Kingdom",Pembrokeshire
Fred Frith,United Kingdom,Heathfield,50.9717443,0.2517025,"Heathfield, Wealden, East Sussex, England, TN21 8PJ, United Kingdom",England
One Night Only,United Kingdom,Helmsley,54.246172,-1.0612597,"Helmsley, North Yorkshire, York and North Yorkshire, England, United Kingdom",York and North Yorkshire
Storm Corrosion,United Kingdom,Hemel Hempstead,51.7511784,-0.472528,"Hemel Hempstead, Dacorum, Hertfordshire, England, HP1 1EW, United Kingdom",England
No-Man,United Kingdom,Hemel Hempstead,51.7511784,-0.472528,"Hemel Hempstead, Dacorum, Hertfordshire, England, HP1 1EW, United Kingdom",England
Blackfield,United Kingdom,Hemel Hempstead,51.7511784,-0.472528,"Hemel Hempstead, Dacorum, Hertfordshire, England, HP1 1EW, United Kingdom",England
Frank Carter and the Rattlesnakes,United Kingdom,Hemel Hempstead,51.7511784,-0.472528,"Hemel Hempstead, Dacorum, Hertfordshire, England, HP1 1EW, United Kingdom",England
Porcupine Tree,United Kingdom,Hemel Hempstead,51.7511784,-0.472528,"Hemel Hempstead, Dacorum, Hertfordshire, England, HP1 1EW, United Kingdom",England
Steven Wilson,United Kingdom,Hemel Hempstead,51.7511784,-0.472528,"Hemel Hempstead, Dacorum, Hertfordshire, England, HP1 1EW, United Kingdom",England
Blackhole,United Kingdom,Hemel Hempstead,51.7511784,-0.472528,"Hemel Hempstead, Dacorum, Hertfordshire, England, HP1 1EW, United Kingdom",England
Dead Hearts,United Kingdom,Hemel Hempstead,51.7511784,-0.472528,"Hemel Hempstead, Dacorum, Hertfordshire, England, HP1 1EW, United Kingdom",England
Snuff,United Kingdom,Hendon,51.5897175,-0.2216026,"Hendon, London Borough of Barnet, London, Greater London, England, NW4 1BP, United Kingdom",England
Talons,United Kingdom,Hereford,52.0553813,-2.7151735,"Hereford, Herefordshire, England, United Kingdom",Herefordshire
Ellie Goulding,United Kingdom,Hereford,52.0553813,-2.7151735,"Hereford, Herefordshire, England, United Kingdom",Herefordshire
Mott The Hoople,United Kingdom,Hereford,52.0553813,-2.7151735,"Hereford, Herefordshire, England, United Kingdom",Herefordshire
The Pretenders,United Kingdom,Hereford,52.0553813,-2.7151735,"Hereford, Herefordshire, England, United Kingdom",Herefordshire
Kevin Ayers,United Kingdom,Herne Bay,51.3719507,1.1306951,"Herne Bay, Kent, England, United Kingdom",Kent
Sham 69,United Kingdom,Hersham,51.3655959,-0.3996815,"Hersham, Elmbridge, Surrey, England, KT12 5LT, United Kingdom",England
George Ezra,United Kingdom,Hertford,51.7957409,-0.078521,"Hertford, East Hertfordshire, Hertfordshire, England, United Kingdom",Hertfordshire
Rainbow,United Kingdom,Hertford,51.7957409,-0.078521,"Hertford, East Hertfordshire, Hertfordshire, England, United Kingdom",Hertfordshire
The Meads of Asphodel,United Kingdom,Hertford,51.8400523,-0.0978551922452396,"Hertfordshire, England, United Kingdom",Hertfordshire
Jimmy Page,United Kingdom,Heston,51.4854573,-0.3719561,"Heston, Hounslow, London, Greater London, England, TW5 0RU, United Kingdom",England
Young Guns,United Kingdom,High Wycombe,51.6317449,-0.75596,"High Wycombe, Buckinghamshire, England, United Kingdom",Buckinghamshire
Rod Stewart,United Kingdom,Highgate,51.5706446,-0.1492397,"Highgate, London Borough of Camden, London, Greater London, England, N6 6BA, United Kingdom",England
Garganjua,United Kingdom,Hinckley,52.5410591,-1.3729379,"Hinckley, Hinckley and Bosworth, Leicestershire, England, LE10 1NR, United Kingdom",England
Steve Howe,United Kingdom,Holloway,51.5572453,-0.1183706,"Holloway, London Borough of Islington, London, Greater London, England, N7 6QD, United Kingdom",England
Harry Styles,United Kingdom,Holmes Chapel,53.19873345,-2.36184585901176,"Holmes Chapel, Cheshire East, England, United Kingdom",Cheshire East
The Feeling,United Kingdom,Horsham,51.0630273,-0.3295028,"Horsham, West Sussex, England, United Kingdom",West Sussex
Dyscarnate,United Kingdom,Horsham,51.0630273,-0.3295028,"Horsham, West Sussex, England, United Kingdom",West Sussex
Dodgy,United Kingdom,Hounslow,51.46195515,-0.3623923948849139,"Hounslow, Whitton Road, Inwood Business Park, Worton, London Borough of Hounslow, London, Greater London, England, TW3 2DQ, United Kingdom",England
Dr. John,United Kingdom,Hounslow,51.46195515,-0.3623923948849139,"Hounslow, Whitton Road, Inwood Business Park, Worton, London Borough of Hounslow, London, Greater London, England, TW3 2DQ, United Kingdom",England
The Coral,United Kingdom,Hoylake,53.3917719,-3.1783429,"Hoylake, Wirral, Liverpool City Region, England, CH47 2DH, United Kingdom",England
Sore Throat,United Kingdom,Huddersfield,53.6466645,-1.7822482,"Huddersfield, Kirklees, West Yorkshire, England, HD1 2AA, United Kingdom",England
Evile,United Kingdom,Huddersfield,53.6466645,-1.7822482,"Huddersfield, Kirklees, West Yorkshire, England, HD1 2AA, United Kingdom",England
Embrace (UK),United Kingdom,Huddersfield,53.6466645,-1.7822482,"Huddersfield, Kirklees, West Yorkshire, England, HD1 2AA, United Kingdom",England
The Beautiful South,United Kingdom,Kingston upon Hull,53.9015775,-0.3827242,"River Hull, Brandesburton, East Riding of Yorkshire, England, United Kingdom",East Riding of Yorkshire
The Housemartins,United Kingdom,Kingston upon Hull,53.76238625,-0.3301213755327681,"Kingston upon Hull, England, United Kingdom",Kingston upon Hull
Everything But the Girl,United Kingdom,Kingston upon Hull,53.9015775,-0.3827242,"River Hull, Brandesburton, East Riding of Yorkshire, England, United Kingdom",East Riding of Yorkshire
Night Flowers,United Kingdom,Kingston upon Hull,51.23791535,-0.7410902029354799,"Humberside, 53, Tongham Road, Aldershot, Rushmoor, Hampshire, England, GU12 4BE, United Kingdom",England
Deaf Havana,United Kingdom,King's Lynn,52.9393841,0.4901743,"Hunstanton, King's Lynn and West Norfolk, Norfolk, England, United Kingdom",Norfolk
The Fireman,United Kingdom,Icklesham,50.9167642,0.6662584,"Icklesham, Rother, East Sussex, England, United Kingdom",East Sussex
And Also The Trees,United Kingdom,Inkberrow,52.2117658,-1.9784307,"Inkberrow, Wychavon, Worcestershire, England, United Kingdom",Worcestershire
The Future Kings of England,United Kingdom,Ipswich,52.0579324,1.1528095,"Ipswich, Suffolk, England, United Kingdom",Suffolk
Extreme Noise Terror,United Kingdom,Ipswich,52.0579324,1.1528095,"Ipswich, Suffolk, England, United Kingdom",Suffolk
Basement,United Kingdom,Ipswich,52.0579324,1.1528095,"Ipswich, Suffolk, England, United Kingdom",Suffolk
The Adicts,United Kingdom,Ipswich,52.0579324,1.1528095,"Ipswich, Suffolk, England, United Kingdom",Suffolk
Cancer,United Kingdom,Ironbridge,52.635691,-2.522576395745358,"Ironbridge Sports Field, Buildwas, Shropshire, England, United Kingdom",Shropshire
What The Blood Revealed,United Kingdom,Irvine,55.6143121,-4.6655591,"Irvine, North Ayrshire, Alba / Scotland, KA12 0AX, United Kingdom",Scotland
Roddy Woomble,United Kingdom,Irvine,55.6143121,-4.6655591,"Irvine, North Ayrshire, Alba / Scotland, KA12 0AX, United Kingdom",Scotland
Plastic Mermaids,United Kingdom,Isle of Wight,50.6710482,-1.332711113319946,"Isle of Wight, England, United Kingdom",Isle of Wight
Wet Leg,United Kingdom,Isle of Wight,50.6710482,-1.332711113319946,"Isle of Wight, England, United Kingdom",Isle of Wight
Spandau Ballet,United Kingdom,Islington,51.5384287,-0.0999051,"Islington, London Borough of Islington, London, Greater London, England, N1 2SJ, United Kingdom",England
Random Hand,United Kingdom,Keighley,53.8684021,-1.9020456,"Keighley, Long Lee, Bradford, West Yorkshire, England, United Kingdom",West Yorkshire
Terrorvision,United Kingdom,Keighley,53.8684021,-1.9020456,"Keighley, Long Lee, Bradford, West Yorkshire, England, United Kingdom",West Yorkshire
Wild Beasts,United Kingdom,Kendal,54.3289795,-2.747183,"Kendal, Westmorland and Furness, England, United Kingdom",Westmorland and Furness
Yndi Halda,United Kingdom,Kent,51.20707485,0.7210361813401444,"Kent, England, United Kingdom",Kent
Graphic Nature,United Kingdom,Kent,51.20707485,0.7210361813401444,"Kent, England, United Kingdom",Kent
Temples,United Kingdom,Kettering,52.3994233,-0.728004,"Kettering, North Northamptonshire, England, United Kingdom",North Northamptonshire
Biffy Clyro,United Kingdom,Kilmarnock,55.6100589,-4.4964652,"Kilmarnock, East Ayrshire, Alba / Scotland, KA1 1HZ, United Kingdom",Scotland
The Twilight Sad,United Kingdom,Kilsyth,55.9765389,-4.0559704,"Kilsyth, North Lanarkshire, Alba / Scotland, G65 0AQ, United Kingdom",Scotland
The Pogues,United Kingdom,King's Cross,51.5323954,-0.1230224,"London King's Cross, Euston Road, King's Cross, London Borough of Camden, London, Greater London, England, N1C 4AP, United Kingdom",England
Chris Squire,United Kingdom,Kingsbury,51.5843174,-0.2787137,"Kingsbury, Kingsbury Road, Kingsbury, Preston, London Borough of Brent, London, Greater London, England, NW9 9HF, United Kingdom",England
Infant Annihilator,United Kingdom,Kingston upon Hull,53.7536,-0.4276738,"Kingston Road, Willerby, East Riding of Yorkshire, England, HU10 6PN, United Kingdom",England
Throbbing Gristle,United Kingdom,Kingston upon Hull,53.76238625,-0.3301213755327681,"Kingston upon Hull, England, United Kingdom",Kingston upon Hull
Mastiff,United Kingdom,Kingston upon Hull,53.7536,-0.4276738,"Kingston Road, Willerby, East Riding of Yorkshire, England, HU10 6PN, United Kingdom",England
Arcane Roots,United Kingdom,Kingston upon Thames,51.4096275,-0.3062621,"Kingston upon Thames, Greater London, England, KT1 1JS, United Kingdom",England
Cardiacs,United Kingdom,Kingston upon Thames,51.4096275,-0.3062621,"Kingston upon Thames, Greater London, England, KT1 1JS, United Kingdom",England
Tubelord,United Kingdom,Kingston upon Thames,51.37573989201525,-0.3074257464356706,"Kingston Bypass, Hook, Royal Borough of Kingston upon Thames, London, Surrey, Greater London, England, KT9 1DP, United Kingdom",England
The Music,United Kingdom,Kippax,53.7701302,-1.3701581,"Kippax, West Yorkshire, England, United Kingdom",West Yorkshire
China Crisis,United Kingdom,Kirkby,53.4821071,-2.8886045,"Kirkby, Knowsley, Liverpool City Region, England, United Kingdom",Liverpool City Region
Hawkwind,United Kingdom,Kensington,51.5172639,-0.2111019,"Ladbroke Grove, Westway, Lancaster West Estate, North Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W10 5JJ, United Kingdom",England
The Deviants,United Kingdom,Kensington,51.5172639,-0.2111019,"Ladbroke Grove, Westway, Lancaster West Estate, North Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W10 5JJ, United Kingdom",England
The Nefilim,United Kingdom,Lambeth,51.4952111,-0.1163354,"Lambeth, London Borough of Lambeth, London, Greater London, England, SE1 7JW, United Kingdom",England
Palma Violets,United Kingdom,Lambeth,51.4952111,-0.1163354,"Lambeth, London Borough of Lambeth, London, Greater London, England, SE1 7JW, United Kingdom",England
Slugdge,United Kingdom,Euxton,53.86117115,-2.5650944730209586,"Lancashire, England, United Kingdom",Lancashire
Wytch Hazel,United Kingdom,Lancaster,54.0484068,-2.7990345,"Lancaster, Lancashire, England, United Kingdom",Lancashire
Therapy?,United Kingdom,Larne,54.8508458,-5.8183116,"Larne, County Antrim, Northern Ireland / Tuaisceart Éireann, BT40 1JS, United Kingdom",Northern Ireland
Apartment 26,United Kingdom,Royal Leamington Spa,52.2913394,-1.536404,"Royal Leamington Spa, Warwick, Warwickshire, England, United Kingdom",Warwickshire
Loom,United Kingdom,Royal Leamington Spa,52.2913394,-1.536404,"Royal Leamington Spa, Warwick, Warwickshire, England, United Kingdom",Warwickshire
Eagulls,United Kingdom,Leeds,53.7974185,-1.5437941,"Leeds, West Yorkshire, England, United Kingdom",West Yorkshire
Killing Me Softly,United Kingdom,Leeds,53.7974185,-1.5437941,"Leeds, West Yorkshire, England, United Kingdom",West Yorkshire
Kaiser Chiefs,United Kingdom,Leeds,53.7974185,-1.5437941,"Leeds, West Yorkshire, England, United Kingdom",West Yorkshire
Pale Saints,United Kingdom,Leeds,53.7974185,-1.5437941,"Leeds, West Yorkshire, England, United Kingdom",West Yorkshire
Adult Jazz,United Kingdom,Leeds,53.7974185,-1.5437941,"Leeds, West Yorkshire, England, United Kingdom",West Yorkshire
Black Moth,United Kingdom,Leeds,53.7974185,-1.5437941,"Leeds, West Yorkshire, England, United Kingdom",West Yorkshire
Jan Dukes de Grey,United Kingdom,Leeds,53.7974185,-1.5437941,"Leeds, West Yorkshire, England, United Kingdom",West Yorkshire
The Flex,United Kingdom,Leeds,53.7974185,-1.5437941,"Leeds, West Yorkshire, England, United Kingdom",West Yorkshire
Gang of Four,United Kingdom,Leeds,53.7974185,-1.5437941,"Leeds, West Yorkshire, England, United Kingdom",West Yorkshire
Pulled Apart By Horses,United Kingdom,Leeds,53.7974185,-1.5437941,"Leeds, West Yorkshire, England, United Kingdom",West Yorkshire
alt-J,United Kingdom,Leeds,53.7974185,-1.5437941,"Leeds, West Yorkshire, England, United Kingdom",West Yorkshire
English Teacher,United Kingdom,Leeds,53.7974185,-1.5437941,"Leeds, West Yorkshire, England, United Kingdom",West Yorkshire
The Mission,United Kingdom,Leeds,53.7974185,-1.5437941,"Leeds, West Yorkshire, England, United Kingdom",West Yorkshire
